id,Label,total_relevance,pageviews
1661,Moose,7,77367
1662,Cumania,7,5048
1663,Scott Morrison,7,80356
1664,Albanians,7,40097
1665,Breaded cutlet,7,3241
1666,Varangian,7,21584
1667,Sexual slavery,7,40503
1668,Italians of Crimea,7,390
1669,Anthracite,7,19102
1670,UEFA European Football Championship,6,19609
1671,Alma-Ata Protocol,6,2250
1673,Reichskommissariat Ostland,6,5393
1674,Alexander Bednov,6,996
1675,Ivan Kupala Day,6,510
1676,Vampire folklore by region,6,13129
1677,StanisÅaw Lem,6,14064
1678,Ovruch,6,455
1679,International Ice Hockey Federation,6,4861
1680,Nazi Germany,6,242319
1681,"Morske, Crimea",6,71
1682,Stanis?aw Lem,6,14064
1683,For Yanukovych!,6,95
1684,Haplogroup R1a,6,15378
1685,Organ transplantation,6,19704
1686,International Criminal Court,5,39995
1687,Culture of the Soviet Union,5,2681
1688,Value-added tax,5,60235
1689,Veche,5,1212
1690,Greek language,5,101828
1691,Bulgars,5,16473
1692,Alexander Beliavsky,5,764
1693,Saints Cyril and Methodius,5,11045
1694,PogoÅ LwÃ³w,5,288
1695,Prime minister,5,34281
1696,Eurovision Song Contest 2004,5,4034
1697,Polish Land Forces,4,9306
1698,South Slavs,4,10562
1699,Greek Catholic Eparchy of Mukachevo,4,379
1700,Dialect continuum,4,8396
1701,GalicianâVolhynian Chronicle,4,275
1702,Pernach,4,2305
1703,Hugo Steinhaus,4,1309
1704,Stefan Banach,4,3929
1705,Hungarians,4,34304
1706,Hungarian language,4,39455
1707,Denial of the Holocaust,4,42752
1708,Stanyslav Lyudkevych,4,156
1709,Auschwitz concentration camp,4,147137
1710,Slovak language,4,18181
1711,Research Councils UK,4,1404
1712,Search and rescue,4,16518
1713,Brezhnev Doctrine,4,6929
1714,Ivan Nechuy-Levytsky,4,218
1715,Yuzhnoye Design Office,4,936
1716,Svatove,4,264
1717,"Olbia, Ukraine",4,407
1718,Berestovo,4,57
1719,Batkivshchyna Battalion,4,108
1720,Lipka Tatars,4,7885
1722,Antes (people),4,2502
1723,Lev Zalenskyj,4,71
1724,Takfirism,3,246
1725,Poltva River,3,167
1726,European People's Party,3,13951
1727,Czechoslovak Socialist Republic,3,11662
1728,Kyiv cake,3,118
1729,Republic of Stakhanov,3,182
1730,"Renfrew, Calgary",3,243
1731,Polish Radio LwÃ³w,3,114
1732,UkrFerry,3,297
1733,Demonstratives,3,5846
1734,Matronymic,3,4125
1735,Martyn Pushkar,3,91
1738,Slovak National Uprising,3,5279
1739,Darth Vader,3,308359
1740,First Czechoslovak Republic,3,7950
1741,Egging,3,2764
1742,Parliamentary immunity,3,4669
1743,"Dominican Church, Lviv",3,439
1744,Beis Aharon V'Yisrael Synagogue,3,91
1745,Lviv railway station,3,548
1746,Association of Polish Culture of the Lviv Land,3,104
1747,STS-87,3,3709
1748,"Holodomor Genocide Memorial, Washington, DC",3,477
1751,Kakhovka Reservoir,3,466
1753,Malcolm Muggeridge,3,9621
1754,Lviv Dormition Brotherhood,3,92
1755,"Bazar, Ukraine",3,43
1756,Volodymyr Kupchak,3,92
1757,Social Christian Party (Ukraine),3,121
1758,Semper fidelis,3,25539
1759,2013 USC Trojans football team,3,3261
1760,Lyubeshiv Raion,3,12
1761,On Legal Succession of Ukraine,3,182
1762,Nextbike,3,1219
1763,Agricultural Academy in Dublany,3,40
1764,Brianka,3,237
1765,French invasion of Russia,206,39203
1766,Moscow,161,139050
1767,Politics of Russia,151,19581
1768,Russian economy,142,39120
1769,Russian Armed Forces,122,34409
1770,International Space Station,114,229171
1771,Caucasus Greeks,98,2700
1772,2010 Polish Air Force Tu-154 crash,97,5444
1773,Rock music in Russia,91,2554
1774,Rus (name),90,1828
1775,Pussy Riot,89,28238
1776,Ivan Bunin,89,4256
1777,Domestic policy of Vladimir Putin,82,528
1778,Russian diaspora,79,4456
1780,Flag of Russia,75,38885
1781,Alexander II of Russia,74,62349
1782,Vladivostok,74,61652
1783,2018 Russian presidential election,70,19759
1784,Nikolay Nekrasov,67,1752
1785,Soviet Communists,66,36147
1786,Communist Party of Soviet Union,66,172
1787,Defense industry of Russia,64,3643
1788,Russian national basketball team,62,310
1789,Boris Pasternak,60,26776
1790,White movement,58,28572
1791,Konstantin Balmont,54,931
1792,Second Northern War,51,4901
1793,Russian ballet,51,5455
1794,Dushanbe,50,15829
1795,Latvia,48,143030
1796,Coat of arms of Russia,47,8740
1797,Mikhail Kutuzov,47,8788
1798,Trans-Siberian Railway,47,35375
1799,Russian famine of 1921?1922,46,150
1800,Anti-Communist,46,945
1801,Anti-communism,46,27455
1802,Gennady Zyuganov,46,7423
1803,Russian famine of 1921â1922,46,8987
1804,Russian Federal Space Agency,45,42675
1805,History of Central Asia,43,4654
1806,Kalmykia,43,12056
1807,Sakha,41,563
1808,Armenia,41,199444
1809,Sakha Republic,41,13230
1810,Norilsk,41,20100
1811,Russian Provisional Government,41,12829
1812,Russian cultural property law,41,125
1813,Brusilov Offensive,41,9912
1814,Russian architecture,40,6042
1815,All-Russian Congress of Soviets,40,2645
1816,Imperialism,40,49995
1817,Dacha,40,13504
1818,Potential superpower,39,901
1819,Baltic state,39,45195
1820,Geopolitics,38,23393
1821,Annexation of Crimea by the Russian Empire,38,2247
1822,Antony (Khrapovitsky),37,315
1823,Krasnoyarsk,37,14583
1824,Friedrich Engels,36,42203
1825,Ryazan,35,5365
1826,Vladimir Mayakovsky,34,11661
1827,Azerbaijan Democratic Republic,33,5060
1828,Gulag,33,57526
1829,Russian classical music,33,1296
1830,Mir,33,30595
1831,Jewish Autonomous Region,32,766
1832,Kuril Islands,31,22316
1833,Onion dome,30,5450
1834,Wallachia,30,38088
1835,Viktor Tsoi,29,19615
1836,Moscow University,29,16108
1837,Polish Golden Age,29,1744
1838,Ice hockey at the Olympic Games,29,7529
1839,Tashkent,29,40752
1840,Ice hockey in Russia,29,659
1841,Arkady Rotenberg,28,3039
1842,Belavezha Accords,28,4302
1843,Red Terror,28,24291
1844,2016 United States presidential election,28,346350
1845,Kosovo independence precedent,28,959
1846,Tbilisi,27,52365
1847,Nursultan Nazarbayev,27,53808
1848,Riga,27,43385
1849,Alina Kabaeva,27,10067
1850,Adam Mickiewicz,26,8143
1852,Decolonisation,25,2940
1853,Crown of the Kingdom of Poland,25,4498
1854,"Russo-Turkish War, 1735-1739",25,2831
1855,Alexis of Russia,25,10206
1856,Decolonization,25,23362
1857,Mir (social),25,2868
1858,Yuri Gagarin,24,91540
1859,Assianism,24,1915
1860,Volapuk encoding,24,995
1861,Russian heraldry,24,723
1862,Southern Russia,24,2637
1863,Sphere of influence,24,11084
1864,Vladimir Vysotsky,23,7978
1865,Sergei Naryshkin,23,341
1866,Belarusians,22,9349
1867,Germany,22,496063
1868,Melting pot,22,21979
1869,European Russia,22,26837
1870,Mikhail Bulgakov,21,14086
1871,BiaÅystok,21,11932
1872,NaziâSoviet economic relations (1934â41),21,2729
1873,Steppe eagle,21,3042
1874,Cyrillic script,21,73461
1875,Dmitry Kozak,21,1142
1876,South Russia (1919â1920),21,438
1878,Trabzon,21,14952
1879,Mount Elbrus,20,30484
1880,Immigration to Russia,20,4618
1881,Semyon Budyonny,20,6031
1882,GdaÅsk,20,49059
1883,Mongol invasion of Rus',20,15065
1884,"Gusev, Kaliningrad Oblast",18,862
1885,Mikhail Kalinin,18,9717
1886,Turkey,18,360264
1887,Ethnic groups in Russia,18,10003
1888,Cali Cartel,18,60392
1889,Luzhniki Stadium,18,10301
1890,Anna Akhmatova,18,8933
1891,GermanâSoviet Axis talks,17,5143
1892,Tom?? Masaryk,17,1079
1893,Rise of Joseph Stalin,17,12249
1894,Boris Romanovich Rotenberg,17,2290
1895,Opera,17,215579
1896,Meduza,17,3338
1897,Alexander Barkashov,17,1357
1898,Dmitri Shostakovich,17,43555
1899,Cold War,17,205899
1900,Primary Chronicle,16,4202
1901,World Jewish Congress,16,5128
1902,Military of the PolishâLithuanian Commonwealth,16,848
1903,Sergey Korolyov,16,729
1904,Austrians,16,9154
1905,Tunguses,16,182
1906,Slaves,16,88362
1907,Zionism,15,120001
1908,Zionist,15,9840
1909,Georgian affair,15,1662
1910,Gray wolf,15,25357
1911,Alla Pugacheva,15,10316
1912,Chevrolet,15,69677
1913,Boyar,15,10324
1914,Soviet Union national football team,14,6633
1915,International recognition of Kosovo,14,36580
1916,John III Sobieski,14,17930
1917,Russian Empire Census,14,3225
1918,Bosphorus,14,8331
1919,Antisemitism in the Soviet Union,14,5670
1920,Szczecin,14,18966
1921,Soviet Army,14,11779
1922,Treaty of Andrusovo,14,753
1923,Rostov Oblast,14,5730
1924,Greece,13,234331
1925,Ideology of the Communist Party of the Soviet Union,13,5401
1926,Mohammed bin Zayed,13,732
1927,European Bank for Reconstruction and Development,13,6567
1928,Frankfurt,13,84614
1929,Industrialization in the USSR,13,3130
1930,Nestl? boycott,13,12418
1931,Lech KaczyÅski,13,9899
1932,Soviet flag,13,288
1933,Komsomol,13,8584
1934,2014 G20 Brisbane summit,12,1472
1935,Space policy,12,1054
1936,Natural gas,12,73753
1937,Mongol Empire,12,104437
1938,Stephen Yavorsky,12,122
1939,Right-wing terrorism,12,15344
1940,Jewish culture,12,13604
1941,Sergei Roldugin,12,1126
1942,Lutherans,11,3280
1943,State serf,11,336
1944,Nuclear Non-Proliferation Treaty,11,51238
1945,Donald Tusk,11,30564
1946,Kasha,11,8761
1947,Julian calendar,11,66922
1948,Maslenitsa,11,4314
1949,Nadezhda Alliluyeva-Stalina,11,14536
1950,Tarpan,11,9485
1951,Sudak,11,1361
1952,Energy security,11,4676
1953,Ethnic Armenians,10,43254
1954,Krymchaks,10,3103
1955,UEFA,10,57595
1956,Georg Leibbrandt,10,1415
1957,Kazakh Soviet Socialist Republic,10,9569
1958,State atheism,10,14375
1959,Southern Victory,10,5344
1960,Decossackisation,10,48
1961,Vinegret,10,1945
1962,Joachim Lelewel,10,577
1963,Hasidic,10,53742
1964,Alexander Osmerkin,10,199
1965,Reply of the Zaporozhian Cossacks,10,19624
1966,Organisation for Economic Co-operation and Development,9,106771
1967,Samuil Nevelshtein,9,91
1968,Kolkhozy,9,6673
1969,Names of Korea,9,5973
1970,Early Cyrillic alphabet,9,6839
1971,Protestant Reformation,9,26511
1972,Kulak,9,16435
1973,Vladimir Horowitz,9,14512
1974,Slavonic-Greek-Latin Academy,9,37
1975,ThorbjÃ¸rn Jagland,9,2539
1976,Involuntary settlements in the Soviet Union,9,2441
1977,Andrei Bubnov,9,1628
1978,Stary Krym,9,815
1979,Ill Bethisad,9,674
1980,Josep Borrell,9,9526
1981,Ivan Starov,9,165
1982,Anti-Comintern Pact,9,8677
1983,Ethnic groups of Europe,9,281
1984,Russian avant-garde,9,3219
1985,Chokha,9,10451
1986,Five-year plans for the national economy of the Soviet Union,8,8745
1987,Polish Armed Forces,8,14525
1989,The New York Times,8,211394
1990,Mass graves in the Soviet Union,8,742
1991,EU Battlegroup,8,4030
1992,List of airports in Russia,8,3382
1993,Interlingua,8,6149
1994,Modern Paganism,8,27642
1997,Anarchism,8,78507
1998,Martin Schulz,8,4721
2000,Javier Solana,7,3568
2001,Bucharest,7,60035
2002,Marshal of the Soviet Union,7,10039
2003,Alexei Leonov,7,9002
2004,Ivan Khandoshkin,7,225
2005,Yamna culture,7,4875
2006,Volost,7,1377
2007,Academic degree,7,41687
2008,KOI8-U,7,418
2009,Hero of the Soviet Union,7,18341
2010,Confidence vote,7,37105
2011,Nature reserve,7,13387
2012,Alexander Guagnini,7,343
2013,Doctors' Plot,7,9682
2014,Eastern Orthodoxy,7,21414
2015,Comrade X,7,800
2016,Lublin,7,11994
2017,Raphael Zaborovsky,7,82
2018,Syria,7,280987
2019,Member state of the United Nations,7,304
2020,Atlantic Council,7,10984
2021,UN member states,7,100313
2022,Energy policy of the European Union,7,3060
2023,Breakaway state,7,390
2024,Leading Seaman,6,544
2025,Xinhua,6,2361
2026,Collective punishment,6,5246
2027,East European forest steppe,6,380
2028,Human sex ratio,6,56048
2029,Hypatian Codex,6,594
2030,Nikolai Vavilov,6,4103
2031,Maria Konopnicka,6,1227
2032,Minority language,6,4253
2033,COMECON,6,13946
2034,KrAZ-255,6,2602
2035,Lazar Baranovych,6,92
2036,Humid continental climate,6,27016
2037,Henryk Siemiradzki,6,1770
2038,Sergey Bondarchuk,6,236
2039,Stephen Harper,6,62863
2040,List of cities and towns in Russia by population,6,39486
2041,Emirate of Bukhara,6,7215
2042,Panama Papers,6,4235067
2043,Galileo positioning system,6,1469
2044,Corruption,6,72575
2045,Bosnia and Herzegovina,6,148796
2046,Leonid Bershidsky,6,1304
2047,2008 Bucharest summit,6,860
2048,Chersonesus Cathedral,6,264
2049,National language,6,42083
2050,President of the European Commission,5,32633
2051,Zeev Elkin,5,71
2052,Domestication of the horse,5,10041
2053,Polish State Railways,5,2246
2054,International Monetary Fund,5,164349
2055,Christian denomination,5,47222
2056,PonticâCaspian steppe,5,11901
2057,Definite article,5,2294
2058,List of rivers of Europe,5,10959
2059,European Watershed,5,392
2060,European Network of Transmission System Operators for Electricity,5,2120
2061,Latin America,5,91545
2062,Byzantine architecture,5,10766
2063,Ferenc Gyurcs?ny,5,2240
2064,KPMG,5,112036
2065,Tram,5,26773
2066,Yalta betrayal,5,173
2067,Oligarchy,5,49212
2068,Transylvania,5,60282
2069,Albanian language,5,41204
2070,Child marriage,5,41912
2071,Pinsk Marshes,5,2507
2072,ZamoÅÄ,5,3502
2073,Esox,5,5943
2074,Dissolution of Czechoslovakia,5,16070
2075,1936 Soviet Constitution,5,1567
2076,Mosaic,5,27124
2077,How the Steel Was Tempered,5,3482
2078,Canada,5,599321
2079,Democracy,5,175276
2080,Sergei Khrushchev,5,5654
2081,Center for Public Integrity,5,3848
2082,Tulcea,5,2293
2083,Kosh otaman,5,428
2084,Territorial changes of Poland immediately after World War II,5,3959
2085,Geneva Conventions,4,66307
2086,Switzerland national football team,4,35314
2087,Greek Orthodox Church of Alexandria,4,2775
2088,Ethnic cleansing,4,18928
2089,Dmitry Levitzky,4,583
2090,Central European mixed forests,4,359
2091,Vigorish,4,10159
2092,European route E40,4,1911
2093,Gord (archaeology),4,1656
2094,Cereal,4,41226
2095,Coffeehouse,4,20235
2096,Veto,4,20766
2097,Welsh people,4,26085
2098,ChorÄÅ¼y,4,471
2099,Partnership and Cooperation Agreement,4,262
2100,Allies of World War II,4,85194
2101,Soghomon Tehlirian,4,2523
2102,Bobak marmot,4,971
2103,Crimean Mountains,4,1092
2104,Polish Government in Exile,4,9465
2105,Golda Meir,4,59505
2106,Vorskla River,4,251
2107,Honor? de Balzac,4,30831
2108,Decentralisation,4,972
2109,Borders of Poland,4,2702
2110,General officer,4,25332
2111,International Atomic Energy Agency,4,25894
2112,Johann Gottfried von Herder,4,10254
2114,Czechoslovakia,4,80964
2115,Yan Frenkel,4,439
2116,Izyaslav I of Kiev,4,60
2117,Alma River (Ukraine),4,256
2118,Petro Kalnyshevsky,4,325
2119,Minority politics,4,586
2120,Democratic movement,4,221
2121,AntonÃ­n DvoÅÃ¡k,4,33162
2122,Italy national football team,4,94426
2123,Paliy Uprising,4,50
2124,22nd meridian east,4,278
2125,Portugal,4,222170
2126,Sergei Gorshkov,4,157
2127,Old Great Bulgaria,4,5743
2128,Scythian language,4,734
2129,Trieste,4,36367
2130,Ä°slÃ¢m III Giray,4,333
2131,Moscow Articles of 1665,4,34
2132,Ballad of a Soldier,4,1786
2133,Gabriela Zapolska,4,397
2134,Slovenia,4,159965
2135,Operation Atalanta,4,4051
2136,Antares (rocket),4,7417
2137,3rd Guards Tank Army,3,304
2138,Google,3,1067689
2139,Roman Catholicism in Romania,3,333
2140,Vega rocket,3,963
2141,Vocational school,3,30499
2142,Milliy Firqa,3,135
2143,Roe deer,3,15477
2144,President of the European Council,3,14827
2145,Dregoviches,3,284
2146,Volodar of Peremyshl,3,268
2147,South Slavic languages,3,5292
2148,Reporters Without Borders,3,11331
2149,Catacomb culture,3,1512
2150,Dissolution of Austria-Hungary,3,160
2151,Austria national football team,3,22237
2152,Orange (color),3,1517
2153,Extermination camp,3,36677
2154,Smooth newt,3,2576
2155,Muammar Gaddafi,3,176190
2156,Iraqi Army,3,10265
2157,Aleksey Karyakin,3,503
2158,Old Town (Lviv),3,712
2159,Total fertility rate,3,34331
2160,Krajina,3,1568
2161,Bardejov,3,1649
2162,Ugandan Air Force,3,514
2163,2014 FIBA Basketball World Cup,3,105919
2164,TarnÃ³w,3,3563
2165,Sich-1,3,198
2166,Sylvester Kosiv,3,165
2167,WÅadysÅaw GomuÅka,3,4337
2168,Principality of Turov,3,461
2169,Complete knock down,3,1642
2170,Chernobyl Nuclear Power Plant sarcophagus,3,37155
2171,Slovakia,3,140187
2172,Magdeburg rights,3,1955
2173,Daniel Schultz,3,480
2174,Poppy seed,3,37412
2175,Automatic number-plate recognition,3,11699
2176,Semi-presidential republic,3,27111
2177,Siret (river),3,639
2178,Cohabitation (government),3,2134
2179,Battle of LwÃ³w (1920),3,413
2180,Drevlyans,3,3206
2181,Ulichians,3,639
2182,Norilsk uprising,3,711
2183,Polish Air Force,3,14205
2184,Kyprian Zochovskyj,3,88
2185,Battle of Khotyn (1621),3,2162
2186,Mehmed IV,3,13000
2187,List of designated terrorist groups,3,44043
2188,Michael Rohoza,3,166
2189,Engie,3,15068
2190,Leopold von Sacher-Masoch,3,6866
2191,Pavlo Holovaty,3,76
2192,Dave Levac,2,288
2193,History of Canada,2,32444
2194,Sebastian Giovinco,2,26289
2195,Pentecost,2,37465
2196,Lustration,2,2745
2197,Hasmonea LwÃ³w,2,145
2198,Satapatha Brahmana,2,488
2199,Stefan Bastyr,2,136
2200,Poles,2,28601
2201,Theodore the Studite,2,1219
2202,Konstanty Wasyl Ostrogski,2,317
2203,Dacia,2,19596
2204,Syro-Malabar Church,2,501
2205,Charles I of Hungary,2,4121
2206,Roman Catholic Archdiocese of Lviv,2,339
2207,Carpi (people),2,1284
2208,Governor of Luhansk Oblast,2,199
2209,Birmingham,2,119190
2210,Kipchak people,2,9852
2211,Protected areas of Poland,2,431
2212,Agnieszka Holland,2,7085
2213,Kontusz,2,846
2214,Banat,2,8442
2215,Royal Cornwall Gazette,2,19
2216,Svidn?k,2,442
2217,Office of eDiplomacy,2,215
2218,P?voa de Varzim,2,3122
2219,Mental hygiene,2,869
2220,Germanic peoples,2,63690
2221,Munich Agreement,2,36387
2222,Stanislaw Ulam,2,7488
2223,Acting Hetman,2,36
2224,Cyril Terlecki,2,55
2225,Kingdom of Fez,2,821
2226,Brahmana,2,6961
2227,Romance language,2,76571
2228,Cisleithania,2,7357
2229,Leonid Chernovetskyi Bloc,2,107
2230,George I of Halych,2,72
2231,Asparuh of Bulgaria,2,2214
2232,Administrative divisions of Luhansk Oblast,2,142
2233,Chapel of the Boim family,2,105
2234,Johann Georg Pinsel,2,204
2235,Bulgarian dialects,2,908
2237,Ministry of Healthcare (Ukraine),2,846
2238,Ukrainian universities,2,25
2239,Yuzivska gas field,2,103
2240,Roald Hoffmann,2,3443
2241,President of the European Parliament,2,6729
2242,"Bernardine Church, Lviv",2,326
2243,Lviv Town Hall,2,382
2244,Constituencies,2,491
2245,Streit Group Spartan APC,2,339
2246,Bay of Pomerania,2,500
2247,Targi Wschodnie,2,182
2248,Regensburg,2,20903
2249,Nikifor,2,705
2250,Shahdara,2,739
2251,Rybalskyi Peninsula,2,196
2252,Metalurh Stadium (Donetsk),2,336
2253,Clerical celibacy in the Catholic Church,2,6149
2254,Measures having equivalent effect,2,25341
2255,Tisza,2,3518
2256,Wojciech Kilar,2,2580
2258,Gorals,2,4063
2260,Union of Lublin Mound,2,163
2261,Gregory Stanton,2,1870
2262,Compassion,2,17982
2263,Battle on the Irpen' River,2,178
2264,Dionysius Balaban,2,74
2265,Olga Tokarczuk,2,4964
2266,James Baker,2,15744
2267,Dulebes,2,375
2268,Constitution,2,82746
2269,Doping in Russia,329,14950
2270,Crimean War,313,90709
2271,Borussia MÃ¶nchengladbach,203,37559
2272,Circassian genocide,168,7526
2273,First Chechen War,167,25703
2274,Iran-Russia relations,166,8040
2275,Abkhazia,166,59441
2276,Nicholas II of Russia,165,213608
2277,IndiaâRussia relations,144,25300
2278,India?Russia relations,144,25300
2279,PolishâMuscovite War (1605â1618),137,4108
2280,Imperial Russian Army,126,9324
2281,First Russian circumnavigation,118,558
2282,War in Abkhazia (1992â1993),117,4617
2283,Mikhail Khodorkovsky,100,14721
2284,Revolution of 1905,97,5941
2285,Yekaterinburg,96,38566
2286,Alexander Litvinenko,95,26639
2287,LGBT rights in the Soviet Union,95,152
2288,KoÅciuszko Uprising,93,4141
2289,Kosciuszko Uprising,93,53
2290,Battle of Grozny (1994?95),93,8017
2291,Kaliningrad Oblast,92,29573
2292,Kalmyk people,91,11052
2293,German Empire,88,113020
2294,Islam in Russia,87,19308
2295,Nikolai Leskov,87,1875
2296,United Russia,83,32131
2297,Dvoryanstvo,80,9621
2298,Sergei Witte,77,7272
2299,Pyotr Ilyich Tchaikovsky,77,64755
2300,Austria-Hungary,75,110576
2301,1993 Russian constitutional crisis,74,12618
2302,Tajikistan,73,93415
2303,First Partition of Poland,73,4621
2304,Elizabeth of Russia,73,28868
2305,"Fort Ross, California",70,7854
2306,2011 Russian legislative election,70,2972
2308,Fyodor Dostoyevsky,68,15521
2309,November Uprising,67,6623
2310,Antisemitism in the Russian Empire,65,2780
2311,Aleksey Konstantinovich Tolstoy,65,1693
2312,Russian Railways,63,7749
2313,Kazan,62,31082
2314,Republic of Tatarstan,61,31827
2315,Sergei Rachmaninoff,61,45492
2316,Partition Sejm,59,463
2317,Nihilist movement,58,1877
2318,Putinism,55,5968
2319,Grigory Potemkin,55,25155
2320,Masuria,54,3906
2321,Siberia,54,77038
2322,Mikhail Vrubel,54,2562
2324,Russia-1,49,2724
2325,Sakhalin,49,27295
2326,Vladimir Nabokov,49,41128
2327,Bashkortostan,48,14512
2328,ElblÄg,48,3829
2329,Chechen Republic of Ichkeria,47,15423
2330,Marc Chagall,46,48258
2331,Primorsky Krai,45,12104
2332,Alexander Prokhanov,45,751
2333,Rossiya Bank,45,1113
2334,2008 Russian presidential election,43,4297
2335,Mikhail Kasyanov,42,2881
2336,Novichok agent,42,11899
2337,Georgi Plekhanov,42,4075
2338,Cinema of Russia,42,4521
2339,Sayfo,41,21
2340,Latvian Soviet Socialist Republic,41,5602
2341,Igor Stravinsky,40,36460
2342,Azerbaijan,40,190689
2343,Volga River,40,33347
2345,Alexy II of Moscow,38,1159
2346,World War I casualties,37,37341
2347,Trotskyism,37,34984
2348,Neo-Stalinism,36,2612
2349,Winter Olympic Games,36,42905
2350,Kola Peninsula,36,9559
2351,Novgorod Oblast,36,2718
2352,Rail transport in Russia,36,2967
2353,Russian National Unity,35,3549
2354,Orthodox Church in Hawaii,35,348
2355,Orlando Figes,35,4828
2356,Port of Novorossiysk,34,1342
2357,Polish areas annexed by Nazi Germany,34,3618
2358,Russian Futurism,33,2672
2359,GOST,32,7003
2360,Lake Baikal,32,67885
2361,Agriculture in Russia,32,4221
2362,Moscow State Institute of International Relations,32,6407
2363,Pravda,32,14151
2364,Saint Petersburg State University,32,8045
2365,Alexander Kerensky,31,20769
2366,Nicholas Roerich,31,9274
2367,Capital punishment in Russia,31,3790
2368,Warsaw Uprising,30,34099
2369,Mikhail Glinka,29,6511
2370,List of Russian monarchs,29,29264
2371,Aleksandr Griboyedov,28,136
2372,Novosibirsk,28,31883
2373,Russo-Turkish War (1787â92),28,983
2374,Patriarch Tikhon of Moscow,27,1481
2376,White-tailed eagle,27,16906
2377,Dissenters' March,27,579
2378,Shanghai Cooperation Organisation,26,48538
2379,Tyutchev,26,46
2380,Sweden,26,346944
2381,Fyodor Tyutchev,26,1884
2382,Socialism,26,155487
2383,Ural Mountains,25,31310
2384,Vikzhel,25,176
2385,Aleksey Pleshcheyev,25,317
2386,Roerichism,25,1202
2387,War of Laws,25,803
2388,The Moscow Times,24,3846
2389,Dome,24,17213
2390,Soviet ruble,24,10587
2391,Tatar language,24,10532
2392,Stalinist,23,28770
2393,Ilia Chavchavadze,23,1985
2394,Baltic Sea,23,41482
2395,Strategic Rocket Forces,23,8288
2396,Podpolkovnik,23,1598
2397,Ottoman wars in Europe,22,12175
2398,Oder-Neisse line,22,2849
2399,Anton Chekhov,22,48909
2400,2022 Winter Olympics,22,51356
2401,Kazakhs,22,26137
2402,Uzbeks,22,17744
2403,Narodnaya Volya,22,5552
2404,Pan Tadeusz,22,3470
2405,Ufa,22,13230
2406,Kaunas,21,16218
2407,Sigismund III of Poland,21,10046
2408,Yabloko,21,10493
2409,Kronstadt rebellion,21,9841
2410,Soviet Air Force,21,15010
2411,2013 Summer Universiade,21,1229
2412,North Asia,21,15336
2413,Khabarovsk Krai,21,6541
2414,Constitutional Democratic Party,20,3238
2415,Nuclear warfare,20,23562
2416,Christian,20,49954
2417,Anatoly Lunacharsky,20,2305
2418,Berlin,20,146255
2419,Fabian Gottlieb von Bellingshausen,20,3698
2420,Buryat people,20,485
2421,Lithuanian Soviet Socialist Republic (1918â19),20,781
2422,Saratov,20,8868
2423,Declaration of the Rights of the Peoples of Russia,19,714
2424,Cyrillic alphabets,19,25294
2425,Propaganda in the Soviet Union,19,11039
2426,Peredvizhniki,19,3379
2427,Anschluss,19,39838
2428,Sheremetyevo International Airport,19,25202
2429,Lev Avnerovich Leviev,19,3873
2430,Moscow Victory Day Parade,19,473
2431,Putin-Medvedev tandemocracy,18,1071
2432,Lithuanian language,18,26151
2433,Kronstadt,18,7432
2434,White Ruthenia,18,2371
2435,Swedish Empire,18,21780
2436,France,18,433680
2437,Persia,18,401880
2438,Soviet era,18,5759
2439,ÅÃ³dÅº,18,21213
2440,Stalin's cult of personality,18,6898
2441,DDT (band),18,2119
2442,Lithuanians,17,10658
2443,Mikhail Sholokhov,17,3690
2444,Tambov,17,3647
2445,Closed city,17,15681
2446,Salyut programme,17,3809
2447,Alexander Bogdanov,17,6636
2448,Imperial University of Dorpat,17,139
2449,Patriarch Alexy I of Moscow,17,737
2450,Bashar Al-Assad,17,157637
2451,Composers' Union,17,45
2452,Volgograd,17,31801
2453,Alexander Scriabin,17,12539
2454,"Vladimir, Russia",17,7134
2455,Novogrudok,17,55
2456,Almaty,16,41010
2457,Astana,16,9278
2458,Battle of Gnila Lipa,16,587
2459,WÅadysÅaw IV Vasa,16,9572
2460,Pictures at an Exhibition,16,16717
2461,Naryshkin baroque,16,389
2462,Great Russia,16,1324
2463,Colonized,16,199
2464,Zabaykalsky Krai,16,4355
2465,Nestor Lakoba,16,2007
2466,Gestapo,16,58766
2467,Socialist state,16,24400
2468,Ottoman Army of Islam,16,215
2469,Grodno,16,7366
2470,Henryk Sienkiewicz,16,6901
2471,Livonian campaign of Stephen BÃ¡thory,16,452
2472,Buryatia,16,11160
2473,Bolshoi Theatre,16,7931
2474,Mikhail Tukhachevsky,15,11262
2476,2015 World Aquatics Championships,15,1227
2477,Soviet Air Defence Forces,15,3594
2478,Grammatical gender,15,21214
2479,Moscow Metro,15,22168
2480,Scorched earth,15,24379
2481,Russian police reform,15,549
2482,Double-headed eagle,15,15262
2483,Soviet Navy,15,14525
2484,Pomerania,15,24811
2485,Anatoly Sobchak,15,5300
2486,Government of the Soviet Union,14,10093
2487,Zapovednik,14,1787
2488,Kars Oblast,14,3237
2489,Andrei Tarkovsky,14,46295
2490,Architecture of Austria,14,219947
2491,Balts,14,11381
2492,Bulgaria,14,189856
2493,Stalin and antisemitism,14,5207
2494,Osip Piatnitsky,14,255
2495,Georgy Gapon,14,3340
2496,Leonid Andreyev,14,2155
2497,Novy God,14,1124
2498,Maksim Kovalevsky,14,354
2499,Georgians,14,16592
