id,Label,total_relevance,pageviews
1757,Social Christian Party (Ukraine),3,131
1758,Semper fidelis,3,33168
1759,2013 USC Trojans football team,3,2517
1760,Lyubeshiv Raion,3,16
1761,On Legal Succession of Ukraine,3,211
1762,Nextbike,3,1299
1763,Agricultural Academy in Dublany,3,46
1764,Brianka,3,192
1765,French invasion of Russia,206,44376
1766,Moscow,161,136165
1767,Politics of Russia,151,20846
1768,Russian economy,142,43271
1769,Russian Armed Forces,122,41335
1770,International Space Station,114,181125
1771,Caucasus Greeks,98,2916
1772,2010 Polish Air Force Tu-154 crash,97,6289
1773,Rock music in Russia,91,2835
1774,Rus (name),90,2092
1775,Pussy Riot,89,35158
1776,Ivan Bunin,89,6083
1777,Domestic policy of Vladimir Putin,82,744
1778,Russian diaspora,79,4904
1780,Flag of Russia,75,39176
1781,Alexander II of Russia,74,102643
1782,Vladivostok,74,54528
1783,2018 Russian presidential election,70,17573
1784,Nikolay Nekrasov,67,1922
1785,Soviet Communists,66,41861
1786,Communist Party of Soviet Union,66,224
1787,Defense industry of Russia,64,4981
1788,Russian national basketball team,62,286
1789,Boris Pasternak,60,32967
1790,White movement,58,32313
1791,Konstantin Balmont,54,898
1792,Second Northern War,51,5275
1793,Russian ballet,51,6986
1794,Dushanbe,50,17417
1795,Latvia,48,147529
1796,Coat of arms of Russia,47,9675
1797,Mikhail Kutuzov,47,9851
1798,Trans-Siberian Railway,47,37108
1799,Russian famine of 1921?1922,46,168
1800,Anti-Communist,46,1112
1801,Anti-communism,46,29151
1802,Gennady Zyuganov,46,6663
1803,Russian famine of 1921â1922,46,10588
1804,Russian Federal Space Agency,45,31423
1805,History of Central Asia,43,5019
1806,Kalmykia,43,13201
1807,Sakha,41,471
1808,Armenia,41,247355
1809,Sakha Republic,41,15275
1810,Norilsk,41,40603
1811,Russian Provisional Government,41,16033
1812,Russian cultural property law,41,188
1813,Brusilov Offensive,41,11397
1814,Russian architecture,40,7195
1815,All-Russian Congress of Soviets,40,2410
1816,Imperialism,40,60631
1817,Dacha,40,15133
1818,Potential superpower,39,1337
1819,Baltic state,39,49053
1820,Geopolitics,38,25503
1821,Annexation of Crimea by the Russian Empire,38,4549
1822,Antony (Khrapovitsky),37,322
1823,Krasnoyarsk,37,16947
1824,Friedrich Engels,36,46927
1825,Ryazan,35,5521
1826,Vladimir Mayakovsky,34,12955
1827,Azerbaijan Democratic Republic,33,6388
1828,Gulag,33,66826
1829,Russian classical music,33,1350
1830,Mir,33,32176
1831,Jewish Autonomous Region,32,805
1832,Kuril Islands,31,23083
1833,Onion dome,30,5964
1834,Wallachia,30,46907
1835,Viktor Tsoi,29,19455
1836,Moscow University,29,17600
1837,Polish Golden Age,29,1876
1838,Ice hockey at the Olympic Games,29,7875
1839,Tashkent,29,44457
1840,Ice hockey in Russia,29,827
1841,Arkady Rotenberg,28,3325
1842,Belavezha Accords,28,4447
1843,Red Terror,28,17186
1844,2016 United States presidential election,28,458668
1845,Kosovo independence precedent,28,1049
1846,Tbilisi,27,51329
1847,Nursultan Nazarbayev,27,27765
1848,Riga,27,45753
1849,Alina Kabaeva,27,11842
1850,Adam Mickiewicz,26,9206
1852,Decolonisation,25,3224
1853,Crown of the Kingdom of Poland,25,4792
1854,"Russo-Turkish War, 1735-1739",25,3326
1855,Alexis of Russia,25,14074
1856,Decolonization,25,28892
1857,Mir (social),25,3080
1858,Yuri Gagarin,24,99189
1859,Assianism,24,2146
1860,Volapuk encoding,24,1061
1861,Russian heraldry,24,952
1862,Southern Russia,24,2822
1863,Sphere of influence,24,15611
1864,Vladimir Vysotsky,23,8877
1865,Sergei Naryshkin,23,345
1866,Belarusians,22,9530
1867,Germany,22,503711
1868,Melting pot,22,24877
1869,European Russia,22,25799
1870,Mikhail Bulgakov,21,16009
1871,BiaÅystok,21,11528
1872,NaziâSoviet economic relations (1934â41),21,2231
1873,Steppe eagle,21,5792
1874,Cyrillic script,21,82153
1875,Dmitry Kozak,21,925
1876,South Russia (1919â1920),21,568
1878,Trabzon,21,15850
1879,Mount Elbrus,20,23621
1880,Immigration to Russia,20,5039
1881,Semyon Budyonny,20,6116
1882,GdaÅsk,20,46678
1883,Mongol invasion of Rus',20,17998
1884,"Gusev, Kaliningrad Oblast",18,954
1885,Mikhail Kalinin,18,10160
1886,Turkey,18,542250
1887,Ethnic groups in Russia,18,10659
1888,Cali Cartel,18,63194
1889,Luzhniki Stadium,18,12257
1890,Anna Akhmatova,18,8973
1891,GermanâSoviet Axis talks,17,4231
1892,Tom?? Masaryk,17,1191
1893,Rise of Joseph Stalin,17,15430
1894,Boris Romanovich Rotenberg,17,2094
1895,Opera,17,227455
1896,Meduza,17,4675
1897,Alexander Barkashov,17,1720
1898,Dmitri Shostakovich,17,44196
1899,Cold War,17,221623
1900,Primary Chronicle,16,4743
1901,World Jewish Congress,16,5400
1902,Military of the PolishâLithuanian Commonwealth,16,836
1903,Sergey Korolyov,16,845
1904,Austrians,16,11100
1905,Tunguses,16,189
1906,Slaves,16,83411
1907,Zionism,15,91113
1908,Zionist,15,7941
1909,Georgian affair,15,1780
1910,Gray wolf,15,25544
1911,Alla Pugacheva,15,10102
1912,Chevrolet,15,72928
1913,Boyar,15,11881
1914,Soviet Union national football team,14,7806
1915,International recognition of Kosovo,14,30337
1916,John III Sobieski,14,15899
1917,Russian Empire Census,14,3331
1918,Bosphorus,14,9579
1919,Antisemitism in the Soviet Union,14,6562
1920,Szczecin,14,23111
1921,Soviet Army,14,12326
1922,Treaty of Andrusovo,14,952
1923,Rostov Oblast,14,6361
1924,Greece,13,236378
1925,Ideology of the Communist Party of the Soviet Union,13,7052
1926,Mohammed bin Zayed,13,559
1927,European Bank for Reconstruction and Development,13,8957
1928,Frankfurt,13,85002
1929,Industrialization in the USSR,13,3733
1930,Nestl? boycott,13,13718
1931,Lech KaczyÅski,13,16065
1932,Soviet flag,13,282
1933,Komsomol,13,9661
1934,2014 G20 Brisbane summit,12,1649
1935,Space policy,12,1143
1936,Natural gas,12,80848
1937,Mongol Empire,12,111706
1938,Stephen Yavorsky,12,145
1939,Right-wing terrorism,12,18661
1940,Jewish culture,12,13771
1941,Sergei Roldugin,12,1353
1942,Lutherans,11,4022
1943,State serf,11,492
1944,Nuclear Non-Proliferation Treaty,11,51499
1945,Donald Tusk,11,65806
1946,Kasha,11,10146
1947,Julian calendar,11,69351
1948,Maslenitsa,11,5129
1949,Nadezhda Alliluyeva-Stalina,11,15879
1950,Tarpan,11,9465
1951,Sudak,11,1407
1952,Energy security,11,5755
1953,Ethnic Armenians,10,58574
1954,Krymchaks,10,3654
1955,UEFA,10,60091
1956,Georg Leibbrandt,10,1460
1957,Kazakh Soviet Socialist Republic,10,8980
1958,State atheism,10,15990
1959,Southern Victory,10,5768
1960,Decossackisation,10,53
1961,Vinegret,10,2225
1962,Joachim Lelewel,10,759
1963,Hasidic,10,56217
1964,Alexander Osmerkin,10,635
1965,Reply of the Zaporozhian Cossacks,10,25657
1966,Organisation for Economic Co-operation and Development,9,133342
1967,Samuil Nevelshtein,9,125
1968,Kolkhozy,9,8813
1969,Names of Korea,9,7061
1970,Early Cyrillic alphabet,9,6542
1971,Protestant Reformation,9,31070
1972,Kulak,9,16040
1973,Vladimir Horowitz,9,17703
1974,Slavonic-Greek-Latin Academy,9,21
1975,ThorbjÃ¸rn Jagland,9,2963
1976,Involuntary settlements in the Soviet Union,9,2681
1977,Andrei Bubnov,9,1851
1978,Stary Krym,9,841
1979,Ill Bethisad,9,686
1980,Josep Borrell,9,14453
1981,Ivan Starov,9,242
1982,Anti-Comintern Pact,9,10617
1983,Ethnic groups of Europe,9,197
1984,Russian avant-garde,9,3835
1985,Chokha,9,4459
1986,Five-year plans for the national economy of the Soviet Union,8,12368
1987,Polish Armed Forces,8,13852
1989,The New York Times,8,217358
1990,Mass graves in the Soviet Union,8,801
1991,EU Battlegroup,8,4885
1992,List of airports in Russia,8,3214
1993,Interlingua,8,6636
1994,Modern Paganism,8,30191
1997,Anarchism,8,87016
1998,Martin Schulz,8,6975
2000,Javier Solana,7,6526
2001,Bucharest,7,66327
2002,Marshal of the Soviet Union,7,10856
2003,Alexei Leonov,7,134538
2004,Ivan Khandoshkin,7,347
2005,Yamna culture,7,4963
2006,Volost,7,1330
2007,Academic degree,7,46271
2008,KOI8-U,7,493
2009,Hero of the Soviet Union,7,21776
2010,Confidence vote,7,46952
2011,Nature reserve,7,14879
2012,Alexander Guagnini,7,203
2013,Doctors' Plot,7,11996
2014,Eastern Orthodoxy,7,23984
2015,Comrade X,7,841
2016,Lublin,7,11665
2017,Raphael Zaborovsky,7,61
2018,Syria,7,375951
2019,Member state of the United Nations,7,249
2020,Atlantic Council,7,12782
2021,UN member states,7,98398
2022,Energy policy of the European Union,7,5278
2023,Breakaway state,7,383
2024,Leading Seaman,6,518
2025,Xinhua,6,2560
2026,Collective punishment,6,5690
2027,East European forest steppe,6,484
2028,Human sex ratio,6,65265
2029,Hypatian Codex,6,673
2030,Nikolai Vavilov,6,4240
2031,Maria Konopnicka,6,1103
2032,Minority language,6,6527
2033,COMECON,6,15839
2034,KrAZ-255,6,2899
2035,Lazar Baranovych,6,98
2036,Humid continental climate,6,30182
2037,Henryk Siemiradzki,6,2043
2038,Sergey Bondarchuk,6,263
2039,Stephen Harper,6,148359
2040,List of cities and towns in Russia by population,6,38482
2041,Emirate of Bukhara,6,7956
2042,Panama Papers,6,3015862
2043,Galileo positioning system,6,813
2044,Corruption,6,90507
2045,Bosnia and Herzegovina,6,151945
2046,Leonid Bershidsky,6,1241
2047,2008 Bucharest summit,6,1036
2048,Chersonesus Cathedral,6,211
2049,National language,6,30407
2050,President of the European Commission,5,33889
2051,Zeev Elkin,5,64
2052,Domestication of the horse,5,10363
2053,Polish State Railways,5,3402
2054,International Monetary Fund,5,191933
2055,Christian denomination,5,49991
2056,PonticâCaspian steppe,5,15474
2057,Definite article,5,2416
2058,List of rivers of Europe,5,13827
2059,European Watershed,5,412
2060,European Network of Transmission System Operators for Electricity,5,4571
2061,Latin America,5,94717
2062,Byzantine architecture,5,13283
2063,Ferenc Gyurcs?ny,5,3284
2064,KPMG,5,114806
2065,Tram,5,30721
2066,Yalta betrayal,5,130
2067,Oligarchy,5,50533
2068,Transylvania,5,81558
2069,Albanian language,5,41447
2070,Child marriage,5,45868
2071,Pinsk Marshes,5,2670
2072,ZamoÅÄ,5,3869
2073,Esox,5,5927
2074,Dissolution of Czechoslovakia,5,18061
2075,1936 Soviet Constitution,5,1797
2076,Mosaic,5,29567
2077,How the Steel Was Tempered,5,2982
2078,Canada,5,677523
2079,Democracy,5,174914
2080,Sergei Khrushchev,5,6563
2081,Center for Public Integrity,5,5001
2082,Tulcea,5,2107
2083,Kosh otaman,5,536
2084,Territorial changes of Poland immediately after World War II,5,3689
2085,Geneva Conventions,4,72721
2086,Switzerland national football team,4,38059
2087,Greek Orthodox Church of Alexandria,4,3211
2088,Ethnic cleansing,4,27775
2089,Dmitry Levitzky,4,735
2090,Central European mixed forests,4,474
2091,Vigorish,4,11821
2092,European route E40,4,1843
2093,Gord (archaeology),4,1853
2094,Cereal,4,41752
2095,Coffeehouse,4,24322
2096,Veto,4,20976
2097,Welsh people,4,31090
2098,ChorÄÅ¼y,4,535
2099,Partnership and Cooperation Agreement,4,229
2100,Allies of World War II,4,96512
2101,Soghomon Tehlirian,4,3301
2102,Bobak marmot,4,1328
2103,Crimean Mountains,4,1161
2104,Polish Government in Exile,4,9534
2105,Golda Meir,4,42588
2106,Vorskla River,4,260
2107,Honor? de Balzac,4,28808
2108,Decentralisation,4,1309
2109,Borders of Poland,4,3107
2110,General officer,4,28690
2111,International Atomic Energy Agency,4,27826
2112,Johann Gottfried von Herder,4,11757
2114,Czechoslovakia,4,87137
2115,Yan Frenkel,4,448
2116,Izyaslav I of Kiev,4,71
2117,Alma River (Ukraine),4,291
2118,Petro Kalnyshevsky,4,442
2119,Minority politics,4,1020
2120,Democratic movement,4,216
2121,AntonÃ­n DvoÅÃ¡k,4,37538
2122,Italy national football team,4,104655
2123,Paliy Uprising,4,40
2124,22nd meridian east,4,318
2125,Portugal,4,232401
2126,Sergei Gorshkov,4,228
2127,Old Great Bulgaria,4,6623
2128,Scythian language,4,656
2129,Trieste,4,38338
2130,Ä°slÃ¢m III Giray,4,425
2131,Moscow Articles of 1665,4,37
2132,Ballad of a Soldier,4,2118
2133,Gabriela Zapolska,4,480
2134,Slovenia,4,148296
2135,Operation Atalanta,4,4153
2136,Antares (rocket),4,8726
2137,3rd Guards Tank Army,3,390
2138,Google,3,817922
2139,Roman Catholicism in Romania,3,320
2140,Vega rocket,3,1127
2141,Vocational school,3,24801
2142,Milliy Firqa,3,154
2143,Roe deer,3,18331
2144,President of the European Council,3,23786
2145,Dregoviches,3,293
2146,Volodar of Peremyshl,3,266
2147,South Slavic languages,3,7377
2148,Reporters Without Borders,3,14248
2149,Catacomb culture,3,1630
2150,Dissolution of Austria-Hungary,3,207
2151,Austria national football team,3,23484
2152,Orange (color),3,1867
2153,Extermination camp,3,41148
2154,Smooth newt,3,4409
2155,Muammar Gaddafi,3,183269
2156,Iraqi Army,3,12442
2157,Aleksey Karyakin,3,499
2158,Old Town (Lviv),3,692
2159,Total fertility rate,3,36238
2160,Krajina,3,1764
2161,Bardejov,3,1825
2162,Ugandan Air Force,3,735
2163,2014 FIBA Basketball World Cup,3,6109
2164,TarnÃ³w,3,3975
2165,Sich-1,3,230
2166,Sylvester Kosiv,3,99
2167,WÅadysÅaw GomuÅka,3,4933
2168,Principality of Turov,3,524
2169,Complete knock down,3,1715
2170,Chernobyl Nuclear Power Plant sarcophagus,3,32131
2171,Slovakia,3,140351
2172,Magdeburg rights,3,2078
2173,Daniel Schultz,3,502
2174,Poppy seed,3,38540
2175,Automatic number-plate recognition,3,14370
2176,Semi-presidential republic,3,31034
2177,Siret (river),3,701
2178,Cohabitation (government),3,2747
2179,Battle of LwÃ³w (1920),3,443
2180,Drevlyans,3,2171
2181,Ulichians,3,618
2182,Norilsk uprising,3,1695
2183,Polish Air Force,3,12720
2184,Kyprian Zochovskyj,3,105
2185,Battle of Khotyn (1621),3,1951
2186,Mehmed IV,3,14891
2187,List of designated terrorist groups,3,47322
2188,Michael Rohoza,3,174
2189,Engie,3,18707
2190,Leopold von Sacher-Masoch,3,7199
2191,Pavlo Holovaty,3,84
2192,Dave Levac,2,377
2193,History of Canada,2,35826
2194,Sebastian Giovinco,2,39416
2195,Pentecost,2,37957
2196,Lustration,2,3197
2197,Hasmonea LwÃ³w,2,159
2198,Satapatha Brahmana,2,572
2199,Stefan Bastyr,2,124
2200,Poles,2,33750
2201,Theodore the Studite,2,1767
2202,Konstanty Wasyl Ostrogski,2,368
2203,Dacia,2,20259
2204,Syro-Malabar Church,2,644
2205,Charles I of Hungary,2,4121
2206,Roman Catholic Archdiocese of Lviv,2,336
2207,Carpi (people),2,1238
2208,Governor of Luhansk Oblast,2,228
2209,Birmingham,2,141183
2210,Kipchak people,2,11427
2211,Protected areas of Poland,2,445
2212,Agnieszka Holland,2,9941
2213,Kontusz,2,888
2214,Banat,2,8541
2215,Royal Cornwall Gazette,2,26
2216,Svidn?k,2,463
2217,Office of eDiplomacy,2,283
2218,P?voa de Varzim,2,3358
2219,Mental hygiene,2,386
2220,Germanic peoples,2,66650
2221,Munich Agreement,2,34909
2222,Stanislaw Ulam,2,8716
2223,Acting Hetman,2,30
2224,Cyril Terlecki,2,79
2225,Kingdom of Fez,2,940
2226,Brahmana,2,6629
2227,Romance language,2,80138
2228,Cisleithania,2,7863
2229,Leonid Chernovetskyi Bloc,2,105
2230,George I of Halych,2,32
2231,Asparuh of Bulgaria,2,4034
2232,Administrative divisions of Luhansk Oblast,2,118
2233,Chapel of the Boim family,2,75
2234,Johann Georg Pinsel,2,358
2235,Bulgarian dialects,2,955
2237,Ministry of Healthcare (Ukraine),2,698
2238,Ukrainian universities,2,12
2239,Yuzivska gas field,2,121
2240,Roald Hoffmann,2,5836
2241,President of the European Parliament,2,11209
2242,"Bernardine Church, Lviv",2,338
2243,Lviv Town Hall,2,360
2244,Constituencies,2,736
2245,Streit Group Spartan APC,2,367
2246,Bay of Pomerania,2,509
2247,Targi Wschodnie,2,152
2248,Regensburg,2,20896
2249,Nikifor,2,859
2250,Shahdara,2,741
2251,Rybalskyi Peninsula,2,215
2252,Metalurh Stadium (Donetsk),2,277
2253,Clerical celibacy in the Catholic Church,2,13916
2254,Measures having equivalent effect,2,37844
2255,Tisza,2,4244
2256,Wojciech Kilar,2,3390
2258,Gorals,2,4643
2260,Union of Lublin Mound,2,141
2261,Gregory Stanton,2,2630
2262,Compassion,2,19248
2263,Battle on the Irpen' River,2,238
2264,Dionysius Balaban,2,73
2265,Olga Tokarczuk,2,268135
2266,James Baker,2,22596
2267,Dulebes,2,399
2268,Constitution,2,77331
2269,Doping in Russia,329,13689
2270,Crimean War,313,101142
2271,Borussia MÃ¶nchengladbach,203,52263
2272,Circassian genocide,168,7525
2273,First Chechen War,167,24831
2274,Iran-Russia relations,166,5512
2275,Abkhazia,166,60383
2276,Nicholas II of Russia,165,234687
2277,IndiaâRussia relations,144,16546
2278,India?Russia relations,144,16546
2279,PolishâMuscovite War (1605â1618),137,4542
2280,Imperial Russian Army,126,10877
2281,First Russian circumnavigation,118,647
2282,War in Abkhazia (1992â1993),117,4398
2283,Mikhail Khodorkovsky,100,14559
2284,Revolution of 1905,97,6867
2285,Yekaterinburg,96,36743
2286,Alexander Litvinenko,95,21986
2287,LGBT rights in the Soviet Union,95,127
2288,KoÅciuszko Uprising,93,4461
2289,Kosciuszko Uprising,93,46
2290,Battle of Grozny (1994?95),93,8499
2291,Kaliningrad Oblast,92,27017
2292,Kalmyk people,91,11468
2293,German Empire,88,122636
2294,Islam in Russia,87,16951
2295,Nikolai Leskov,87,2152
2296,United Russia,83,28954
2297,Dvoryanstvo,80,10816
2298,Sergei Witte,77,9683
2299,Pyotr Ilyich Tchaikovsky,77,71907
2300,Austria-Hungary,75,124254
2301,1993 Russian constitutional crisis,74,18297
2302,Tajikistan,73,102741
2303,First Partition of Poland,73,5444
2304,Elizabeth of Russia,73,65893
2305,"Fort Ross, California",70,8060
2306,2011 Russian legislative election,70,2779
2308,Fyodor Dostoyevsky,68,14335
2309,November Uprising,67,7402
2310,Antisemitism in the Russian Empire,65,2645
2311,Aleksey Konstantinovich Tolstoy,65,1788
2312,Russian Railways,63,10760
2313,Kazan,62,32122
2314,Republic of Tatarstan,61,32002
2315,Sergei Rachmaninoff,61,46389
2316,Partition Sejm,59,561
2317,Nihilist movement,58,2050
2318,Putinism,55,7726
2319,Grigory Potemkin,55,242949
2320,Masuria,54,3874
2321,Siberia,54,84720
2322,Mikhail Vrubel,54,2739
2324,Russia-1,49,3938
2325,Sakhalin,49,27324
2326,Vladimir Nabokov,49,40213
2327,Bashkortostan,48,17705
2328,ElblÄg,48,3810
2329,Chechen Republic of Ichkeria,47,14932
2330,Marc Chagall,46,35090
2331,Primorsky Krai,45,13916
2332,Alexander Prokhanov,45,1113
2333,Rossiya Bank,45,1085
2334,2008 Russian presidential election,43,4684
2335,Mikhail Kasyanov,42,3911
2336,Novichok agent,42,13544
2337,Georgi Plekhanov,42,5339
2338,Cinema of Russia,42,5730
2339,Sayfo,41,14
2340,Latvian Soviet Socialist Republic,41,6320
2341,Igor Stravinsky,40,39691
2342,Azerbaijan,40,208386
2343,Volga River,40,40340
2345,Alexy II of Moscow,38,1050
2346,World War I casualties,37,46213
2347,Trotskyism,37,36979
2348,Neo-Stalinism,36,2660
2349,Winter Olympic Games,36,47257
2350,Kola Peninsula,36,10309
2351,Novgorod Oblast,36,3166
2352,Rail transport in Russia,36,3811
2353,Russian National Unity,35,3842
2354,Orthodox Church in Hawaii,35,361
2355,Orlando Figes,35,4863
2356,Port of Novorossiysk,34,1592
2357,Polish areas annexed by Nazi Germany,34,4274
2358,Russian Futurism,33,3786
2359,GOST,32,8072
2360,Lake Baikal,32,64024
2361,Agriculture in Russia,32,4613
2362,Moscow State Institute of International Relations,32,5555
2363,Pravda,32,17515
2364,Saint Petersburg State University,32,8729
2365,Alexander Kerensky,31,25408
2366,Nicholas Roerich,31,9724
2367,Capital punishment in Russia,31,4261
2368,Warsaw Uprising,30,40501
2369,Mikhail Glinka,29,6768
2370,List of Russian monarchs,29,42333
2371,Aleksandr Griboyedov,28,132
2372,Novosibirsk,28,32018
2373,Russo-Turkish War (1787â92),28,1162
2374,Patriarch Tikhon of Moscow,27,1707
2376,White-tailed eagle,27,14733
2377,Dissenters' March,27,773
2378,Shanghai Cooperation Organisation,26,44086
2379,Tyutchev,26,38
2380,Sweden,26,344073
2381,Fyodor Tyutchev,26,2203
2382,Socialism,26,155788
2383,Ural Mountains,25,29794
2384,Vikzhel,25,187
2385,Aleksey Pleshcheyev,25,306
2386,Roerichism,25,1232
2387,War of Laws,25,853
2388,The Moscow Times,24,6843
2389,Dome,24,18869
2390,Soviet ruble,24,10660
2391,Tatar language,24,12176
2392,Stalinist,23,31780
2393,Ilia Chavchavadze,23,1916
2394,Baltic Sea,23,41062
2395,Strategic Rocket Forces,23,10003
2396,Podpolkovnik,23,1816
2397,Ottoman wars in Europe,22,14476
2398,Oder-Neisse line,22,2442
2399,Anton Chekhov,22,53862
2400,2022 Winter Olympics,22,53738
2401,Kazakhs,22,26966
2402,Uzbeks,22,19022
2403,Narodnaya Volya,22,6430
2404,Pan Tadeusz,22,3700
2405,Ufa,22,11888
2406,Kaunas,21,16768
2407,Sigismund III of Poland,21,12030
2408,Yabloko,21,5299
2409,Kronstadt rebellion,21,10587
2410,Soviet Air Force,21,15684
2411,2013 Summer Universiade,21,2157
2412,North Asia,21,16502
2413,Khabarovsk Krai,21,8196
2414,Constitutional Democratic Party,20,3703
2415,Nuclear warfare,20,25841
2416,Christian,20,53574
2417,Anatoly Lunacharsky,20,2761
2418,Berlin,20,156162
2419,Fabian Gottlieb von Bellingshausen,20,3726
2420,Buryat people,20,526
2421,Lithuanian Soviet Socialist Republic (1918â19),20,756
2422,Saratov,20,9297
2423,Declaration of the Rights of the Peoples of Russia,19,800
2424,Cyrillic alphabets,19,24686
2425,Propaganda in the Soviet Union,19,12103
2426,Peredvizhniki,19,3665
2427,Anschluss,19,42155
2428,Sheremetyevo International Airport,19,25692
2429,Lev Avnerovich Leviev,19,2955
2430,Moscow Victory Day Parade,19,467
2431,Putin-Medvedev tandemocracy,18,1377
2432,Lithuanian language,18,26709
2433,Kronstadt,18,7606
2434,White Ruthenia,18,2244
2435,Swedish Empire,18,23583
2436,France,18,447972
2437,Persia,18,327321
2438,Soviet era,18,6076
2439,ÅÃ³dÅº,18,21847
2440,Stalin's cult of personality,18,8390
2441,DDT (band),18,2474
2442,Lithuanians,17,11480
2443,Mikhail Sholokhov,17,4624
2444,Tambov,17,3680
2445,Closed city,17,16354
2446,Salyut programme,17,3669
2447,Alexander Bogdanov,17,6911
2448,Imperial University of Dorpat,17,188
2449,Patriarch Alexy I of Moscow,17,735
2450,Bashar Al-Assad,17,212671
2451,Composers' Union,17,65
2452,Volgograd,17,33028
2453,Alexander Scriabin,17,13030
2454,"Vladimir, Russia",17,7214
2455,Novogrudok,17,111
2456,Almaty,16,43206
2457,Astana,16,10210
2458,Battle of Gnila Lipa,16,596
2459,WÅadysÅaw IV Vasa,16,12969
2460,Pictures at an Exhibition,16,19485
2461,Naryshkin baroque,16,416
2462,Great Russia,16,1437
2463,Colonized,16,177
2464,Zabaykalsky Krai,16,5619
2465,Nestor Lakoba,16,3795
2466,Gestapo,16,61364
2467,Socialist state,16,31489
2468,Ottoman Army of Islam,16,218
2469,Grodno,16,8231
2470,Henryk Sienkiewicz,16,10983
2471,Livonian campaign of Stephen BÃ¡thory,16,653
2472,Buryatia,16,9016
2473,Bolshoi Theatre,16,9478
2474,Mikhail Tukhachevsky,15,11673
2475,"Moscow, third Rome",15,1086
2476,2015 World Aquatics Championships,15,1252
2477,Soviet Air Defence Forces,15,5367
2478,Grammatical gender,15,24159
2479,Moscow Metro,15,22941
2480,Scorched earth,15,25965
2481,Russian police reform,15,601
2482,Double-headed eagle,15,15830
2483,Soviet Navy,15,16376
2484,Pomerania,15,25932
2485,Anatoly Sobchak,15,4889
2486,Government of the Soviet Union,14,9814
2487,Zapovednik,14,1409
2488,Kars Oblast,14,4023
2489,Andrei Tarkovsky,14,42440
2490,Architecture of Austria,14,238191
2491,Balts,14,8885
2492,Bulgaria,14,257906
2493,Stalin and antisemitism,14,5596
2494,Osip Piatnitsky,14,331
2495,Georgy Gapon,14,3550
2496,Leonid Andreyev,14,2188
2497,Novy God,14,1270
2498,Maksim Kovalevsky,14,432
2499,Georgians,14,16411
2500,Great Turkish War,14,13586
2501,Ahrar al-Sham,13,11413
2502,List of wars involving Poland,13,4477
2503,FIFA,13,75292
2504,"Cyprian, Metropolitan of Moscow",13,101
2505,Patronym,13,994
2506,Russian embassies,13,267
2507,European Court of Human Rights,13,21029
2508,Modern era,13,3750
2509,Cosmonautics Day,13,1121
2510,Ivan Paskevich,13,3066
2511,Modern history,13,92902
2512,Baroque,13,65320
2513,Vladimir Lenin All-Union Pioneer Organization,13,3508
2514,Cleveland,12,73825
2515,Virtuti Militari,12,2912
2516,Russian desman,12,1238
2517,Priozersky District,12,332
2518,Hellenes,12,39031
2519,2008 Kosovo declaration of independence,12,9560
2520,Warsaw,12,81464
2521,Batum,12,15909
2522,StanisÅaw LeszczyÅski,12,4605
2523,Vyacheslav Menzhinsky,12,2280
2524,UN Security Council,12,76927
2525,Soviet Union and the United Nations,12,2788
2526,Russian Republic,11,15188
2527,Transcaucasian Socialist Federative Soviet Republic,11,5759
2528,Safavid Iran,11,199
2529,Second language,11,20780
2530,Islam Karimov,11,9769
2531,Mountainous Republic of the Northern Caucasus,11,4279
2532,Mikhail Eisenstein,11,888
2533,Esperanto,11,105359
2534,Barack Obama,11,2127488
2535,Batu Khan,11,11520
2536,Iron Curtain,11,36683
2537,Third Rome,11,14516
2538,Solovki prison camp,11,2535
2539,Novodevichy Convent,11,2315
2540,Yuri Neprintsev,11,190
2541,Gniezno,11,3269
2542,Communist International,11,21088
2543,Dmitry Maevsky,11,268
2544,Kuban,11,6042
2545,Submarine,11,68799
2546,Vlad the Impaler,11,238231
2547,State Anthem of the Soviet Union,10,33143
2548,Norway,10,260238
2549,Vladimir Bogoyavlensky,10,383
2550,Capital punishment,10,149550
2551,Interwar period,10,22894
2552,1906 Russian legislative election,10,1052
2553,Elizabethan Baroque,10,361
2554,RBMK-1000,10,3113
2555,Sochi Autodrom,10,4989
2556,Great Depression,10,214019
2557,Maria Vorontsova,10,17325
2558,Silva Kaputikyan,10,764
2559,Russkaya Pravda,10,2087
2560,Cyprus,10,285901
2561,Matvei Golovinski,10,730
2562,Serbia,10,198297
2563,Enemies of the working class,10,598
2564,Vladimir Gorb,10,157
2565,Stefan Drzewiecki,10,328
2566,Specialist degree,10,4805
2567,Targowica Confederation,10,1532
2568,Pyotr Schmidt,10,412
2569,List of states with nuclear weapons,10,201792
2570,Bashkir language,10,4597
2571,Osip Mandelshtam,10,155
2572,Union of Lublin,10,3022
2573,Shchi,9,3789
2574,KGB,9,109729
2575,Belarusian Greek Catholic Church,9,1913
2576,Political repression in the Soviet Union,9,5353
2577,Military exercises,9,177
2578,Parliament,9,36957
2579,Silvio Berlusconi,9,56269
2580,Euro 2008,9,789
2581,Heinrich Himmler,9,140692
2582,Tatar invasion,9,65
2583,Prostitution,9,110846
2584,Uralic languages,9,36677
2585,Tatar invasions,9,1021
2586,Atom bomb,9,1103
2587,Engels (city),9,418
2588,George Gamow,9,6490
2589,Vladimir Ovchinnikov (painter),9,242
2590,Abkhazians,9,4193
